evaluation,label
"双12购买的，第二天到货安装，在网上比较了海信、长虹及其他几个品牌，最后选择创维65H7。感觉65H7功能强大，A73的CPU比较前卫，内存ddr4，相同价格里都没这种配置，电视机整体设计时尚，显示效果很惊艳，HDR,4KMEMC不是吹的,U盘上电脑考的4K高清片源,清晰度非常好，色彩非常鲜艳，看起来好有立体感，身临其境感觉，特别是图片显示，也是4K高清图，色彩异常靓丽。酷开5.8的系统，系统响应速度很快，资源挺多的。全金属机身，视觉无边框，25核处理器，2GDDR4+8GFLASH，配置好电视才能运行快；电视外表整体做工还行，拥有HDR技术，广色域技术，4KMEMC，色彩好，拥有HDR技术，广色域技术，4KMEMC，画质清晰音质也还好杜比解码+DTS解码，立体环绕音效，搭载酷开系统5.8。安装师傅，服务态度很好，安装比较专业，耐心的教如何使用。京东购物是正确的选择。好评！！！！",正面
电视非常漂亮，价格也很便宜，真是太好了，大大的赞?,正面
说真的这个显示器真心不错。,正面
电视不错很清楚，有时候会卡！,正面
不错,正面
物流发货速度还是挺快的，值得推荐给大家,正面
给父母买的，父母挺满意的，挺高大上的，推荐购买,正面
不错。美观,正面
质量很好，就是下载的影视很少，开机有点慢。,正面
电视非常漂亮，图像清晰，值得购买。 晒单： 收起 向左转 向右转,正面
好评！,正面
朋友觉得不错 很喜欢,正面
还没开箱，应该不错，使用后再评论。,正面
给家里老人买的，很不错哦，价格实惠,正面
挺好的，还没安装，送货速度快,正面
电视图像很清晰，质量保证价格也合理；物流也很快；大家放心购买！,正面
外观大气，系统流畅。内置工具丰富，购物非常满意！,正面
挺不错，电视比我想象中大，快递必须点赞，半夜还在忙着送货。,正面
可以不错的东西，索尼公司别出太次的东西了，免得让人失望，丧失了对品牌的信任。,正面
品质好，服务也很贴心,正面
双十一的时候对比了好多款电视，最终选择了这款风行的电视，师傅送到家里之后，试用半个月才来评价的，画面很清晰，电影电视资源很丰富，可以看最新更新的电影和电视，用移动的网络很流畅，一点都不卡，性价比超高的！,正面
回来就试机了，画质清晰。外形美观大气，原来放32寸电视柜全占满了。物流服务非常到位。高清节目更是表现的细致入微，没有卡顿和模糊。小孩以前喜欢看手机，现在回家只要看电视，说跟教室里的一样大。手机换屏非常好玩?下个软件就能做到。带蓝牙功能比别的牌子性价比高。下手别犹豫。,正面
电视机不错，双十一的价格也不错，但安装师傅的收费与网页上的价格不同，送货、安装是同一个人，不清楚是谁的问题，最后电视机是自己安装的。,正面
这是一款性价比超高的智能网络电视机，又是沪深上市公司兆驰股份正规大厂生产的电视机。京东配送速度很快而且支持开箱通电验货，安装人员也很专业。智能电视机的电视内容是和BesTV合作的，电视内容丰富精彩。很满意！,正面
宝贝很好！海尔售后服务态度一流的棒！信赖京东，信赖国产大品牌！买电器上京东！,正面
对安装师傅的服务非常满意，还是加班给安装的，谢谢了！,正面
快递很准时，服务也好，电视屏幕画面很清晰，音质做工很好，没有瑕疵，客服也能耐心解答，希望耐用，,正面
非常满意的产品，家人都喜欢,正面
爸妈房子刚装完，筹划给他们买个电视。我用的是几年前买的夏普，当时46寸的价格就要14k+，直下式LED，显示效果相当好。但据说现在的夏普已经不是当年的夏普了。将目光转移到大法，同样只考虑直下式LED，兼具性价比，锁定了7000D系列。联系了了京东安装，费用100元，比起sony厂家便宜多了。京东的一大优势就是报价，买完碰上双*特价，先后保价2次，便宜了将近200元，加上用-211券，总共不到*，划算！,正面
做活动买的，挺实惠,正面
电视屏幕大，总的来说不错，用来连接电脑当显示屏使用，遥控器反应迟钝，经常链接不上电脑，用来看电视应该没问题。,正面
很好，不错,正面
还不错，喜欢???,正面
不错,正面
自营家电品质有保证，暴风电视，非常实惠，性价比很高,正面
电视不错，外观也漂亮，好评好评。,正面
买了送人的，大小很合适，送货很快，包装也不错的,正面
很不错的一款商品，很满意,正面
东西还没用，感觉性价比高，质量好，外观很高大上，搞活动买的很划算。,正面
非常愉快的一次购物，昨天下的单子今天就到货，安装师傅比较细心，复合很好，京东给力，夏普给力！,正面
非常超值的平板电视，大小刚合适，4K高清确实效果好，操作方便，片源丰富，百事通很爽，再买两个小的放卧室，绝对的高性价比之王，买对了。,正面
这电视不错，价钱便宜，服务一流，辛苦了快递员，要求加工资。,正面
不错。师傅态度很好。安装顺利。电视机也很满意,正面
买回来给店里用的，但还没装修完，不知道怎么样。价格还不错，刚好搞活动买的，比较值！,正面
很好的一次网购，快递速度超快，安装师傅服务很好，电视开机速度快，音质很优越，这个价格性价比超高，还送三年售后，极力推荐购买。不愧大厂出品。,正面
风行电视关注很久了，这个电视心仪已久想买一年多了，今年赶上双12，这个价位买到量子点4k真是超值，性价比超高。产品品质服务及物流都超赞?真好，等我的兆驰涨到6元就再买个大的,正面
是在做活动是买的还是很优惠 物流速度很快 京东物流必须赞一个 上门的装修师傅很亲和 售后也很耐心 购买体验是非常不错的 画面还是蛮清晰 而且遥控器反应速度快 看电影看电视剧都可以下一个当贝影视快搜搜得到 而且风行的这款电视在网上的评论也都是蛮好 属于高性价比的那一种,正面
什么也不说，绝对5星，我在网上经过几天的评比还是决定对暴风50X下手，11号下单12号下午就到，京东之快，送货员还在我家门口等了二十几分钟，不但没生气还同我把电视检查无质量问题才付款，我自己不会装座架（笨）就打电话给京东，十几分钟就来人免费安装了，服务一流，电视图像音效都让我很满意，我决定今后都在京东购物了。,正面
质量完美快递速度快服务态度超级好,正面
双12买的小米4，55寸，4.9mm超薄电视，中间电视出现点问题，后来妥善解决了，试看了不错，语音功能非常先进挺好的,正面
不错哦！大气欧美潮流！,正面
电视收到了，屏幕分辨率很高。建议大家购买。,正面
画质清晰，音响效果好，屏幕大 ，装在房间里，感觉在看电影一样的！,正面
物美价廉，快递真快，售后服务好,正面
还不错。给爷爷奶奶用够了,正面
去年买了一台，今年又给老家里一次买了两台，性价比不错，推荐,正面
挺好的，看的很清晰，给老人买的，大小也比较合适。就是安装的时候别再单收60元上门费就更好了。这钱收的让老头很不爽，不如揉在电视里。,正面
朋友在这家店买了说很好.我果断买了两个.物流超快.昨天下单今天就到了.插电连个无线网就可以用.很舒服很方便！,正面
送货员，非常给力，一直等到调试好才走,正面
第一次京东买电视，收到了后功能还很多，很满意的一次大家电。,正面
特价满便宜的，挂在房间墙上不显小，看过再来追评,正面
感觉还好，晚上下单，隔天就送到了！,正面
电视机很快就收到了，感谢送货师傅冒雨送货，辛苦了。电视机外观很漂亮，图像清晰，超级满意。,正面
物流真不错，特别的快，而且价格也可以。最主要是送货上门，真心给力，希望越办越好。让我们也能得到更多的实惠。,正面
电视的质量一路既往的好非常不错,正面
给新装修的店里买的电视，送货师傅和安装师傅的服务都很到位，安装完调试好师傅才走，以后电视还买TCL,正面
还不错吧，索尼的牌子还是过硬的,正面
一天就到了，约了师傅来调试也调试好了，总体来说还不错，性价比挺好的,正面
第二次在京东买大家电了，配送及时服务好。看了两三天才来评价！满意5星。,正面
电视非常完美，这是第三台了。之前怕质量画面。用过之后放心了。加上京东自营的商品，质量售后更有保障。还有三年VIP会员。超值。,正面
风行电视，里边新电影更新不见快，比电脑的还快，内容很丰富，不错的选择,正面
电视清晰度高，色彩好。暴风的售后不错哦。底座装不上，打了售后电话解决了。,正面
买来准备新房用的，发货物流都很快，安装师傅也很及时来安装。目前还没使用，用了再来追评。,正面
不错,正面
收到，物流很快，电视还没有安装先给好评！,正面
双11买下的，今天新家装好网线，特意用过后再来评价，画质很清，音效收听也很清。物流超快的，服务态度好好，保护着电视帮我通电验收，比我还紧张哈哈。安装师傅也非常好，由于没零钱，还少收了我10块安装费,正面
老人比较满意，长虹电器都不错,正面
质量好，画质清晰，不错,正面
配置色值都不错，千元机值得入手。,正面
很好，性价比很高。。。。,正面
电视机很不错的，很赞的,正面
只能说早买早享受了，原本的打算是买32寸的，其实也就是在卧室用的，后来看了一下，全高清屏，不买这个还买啥，确实好棒，画面清晰，送货及时，都是很好的一次购物。放蓝光片也清晰的不得了。好，很好。,正面
双12买的，便宜100块钱。还算可以吧。,正面
可以，颜值高，颜色鲜艳靓丽，不足处蓝牙遥控器按快电视跟不上，而且放久了有点微微卡顿,正面
父母很满意，显示效果不错,正面
电视不错价格超级便宜实惠,正面
质量可以，画面清晰流畅～,正面
质量还不错，配送速度快！,正面
小米电视很给力 也清晰,正面
不得不说安装人员服务态度很好，我双十一下的单，13号就通知我收货，由于我上班没有时间接收，和配送员沟通后，特地调了时间送货，安装也特别专业。之前选了好多牌子作比较，最后选定了创维。开箱验机，外观设计很漂亮，超薄，屏幕清晰度高，不刺眼，并且语音功能超级喜欢。特别适合老人和孩子，电视机反应灵敏，一点都不卡。挂在影视墙上，特显档次。价格很接地气，性价比很高，比实体店便宜很多。电视机真的很不错，真的很不错，支持国货！很愉快的一次购物。,正面
不错,正面
大品牌就是让人放心，京东的送货又快又好。送货员等了我二十多分钟态度一样的好。,正面
非常漂亮的电视机，比商场便宜多了，可以的,正面
发货快，物流迅速，送货入户贴心，通电试机看了下效果，还不错，其余功能性能等挂好用段时间再评论吧。这里要对TcL批一下，一个挂架而已，竟然踢出标配名单，搞得需要的还得另外掏银子买！鄙视！,正面
买了三台了，很不错，打游戏机很爽。主要是屏很清晰，比之前的电视清晰多了，配上索尼的游戏机很棒，足球游戏细节很到位，总之，棒棒棒，值得买,正面
特意使用半个月后才来评价的，图像很清晰，没有卡顿，可以装的软件很多，家人都很满意，视频泛白可能是手机问题，实际效果比照片还好。很满意，11月活动买的很划算。,正面
不错，很清晰，音质也可以,正面
不错不错，速度挺快，挺清晰的，物流给力，外包装完整，花了150元装了挂墙,正面
东西是好东西,正面
还不错，看起来也可以，也不贵，自己觉得物有所值，。。。特意买了对比了一下，不错，还可以弄u盘。。。。,正面
电视机够便宜，清晰度高，大小适合，非常满意。还送三年会员。,正面
还不错，物美价廉,正面
送货快，不是我用的，所以应该没问题吧。,正面
还不错！效果不错,正面
不错，还没连网，很期待，高清，还会在来的。,正面
东西很好，价格很便宜 做工很细致 用着很不错 我很满意。,正面
电视很给力啊，完美屏，没有任何坏点和漏光，画质清晰，声效也非常好。关键是做工很精细，不输任何一家电视大厂，总体性价比非常高,正面
双12拍的电视，15号上午就到了。快递小哥搬进来仔细的开箱验外观。售后服务也很到位，打电话安装，不一会就来了。由衷的感谢。电视画质真心的不错。互联网电视挺方便。孩子的儿童节目随便看。总的来说是一次愉快的购物。,正面
电视反映速度快，价位与物品成正比。准备再买一台放父母房间里！,正面
家电都在京东买，质量好，快递态度很好。信赖京东,正面
超值，现在的价格买不到了，客厅刚合适,正面
不错不错！,正面
宝贝收到了，非常满意，创维值得信赖。,正面
电视还没用，价格挺实惠,正面
与预期相符，非常满意，0k,正面
给朋友买的、反馈说很不错、这个价格也很划算、,正面
送货速度很快，东西质量也很好，好评?,正面
画面很清晰,正面
目前看来还不错，值得购买，看起效果也很好，清晰。,正面
送货很快，师傅来了就按照我们的要求直接把电视挂墙上了，非常好！,正面
不错,正面
很喜欢，物流超棒，配送人员服务很好,正面
电视前天晚上下单，昨天上午都送过来了，快递很赞，等安装好了再来追评,正面
这款电视特别不错，画质特别清晰。画面特别不错。相当喜欢。49英寸也显得特别大气。很薄。跟我家的客厅很配！外观很舒服。电视的内容也特别多，很好看。电影种类很多。总之一万个满意！！！ 2017-12-23 17:56:59 追加： D49Y。特别不错的一款风行电视。,正面
电视不错，画面清晰，孩子们很喜欢，曲面屏效果不错，和以前的电视好多了，做工也不错,正面
"因为搬新家所以购买了创维58H7　58寸电视。58h7，cpu是a73，内存ddr4，电视机整体设计时尚，显示效果很惊，4K高清片源,清晰度非常好，色彩非常鲜艳，看起来好有立体感，身临其境感觉，特别是图片显示，也是4K高清图，色彩异常靓丽。酷开5.8的系统，系统响应速度很快，资源挺多的。视觉无边框，我比较喜欢，无边界方显大视野；2GDDR4+8GFLASH，配置好电视才能运行快；电视外表整体做工还行，拥有HDR技术，广色域技术，4KMEMC，色彩好，拥有HDR技术，广色域技术，4KMEMC，画质清晰音质也还好杜比解码+DTS解码，立体环绕音效，搭载酷开系统5.8。科技感太强了，图像超清晰，音效也超级棒，关键是后台内容也很丰富，非常满意。相信品牌的力量，物美价廉，这款电视做到了!",正面
清晰度不错，就是能安装的应用太少了，还以为和智能盒子一样呢，不知道能不能用U口安装其他应用,正面
"H7系列电视性价比应该是领先的，造型漂亮，够大，安装师傅也比较职业，好的电视挂架不便宜啊。采用GOP技术无边框设计，12mm薄款机身，搭配25核超强配置（2CPU+6GPU+5VPU+12协处理器），2G DDR4运行内存和8G存储内存，保证电视运行基本无卡顿现象，功能包括有HDR高动态光照渲染技术使得画面更真实更艳丽，广色域技术让电视色彩过渡更加自然,MEMC运动补偿技术看高速画面减少拖尾。",正面
发货快,正面
电视还不错！创维电视加京东物流,正面
性价比高，大品牌，值得信赖，很满意！,正面
因为双十一销量太大，十二月份才到货，不过感觉还是值得等的，很好的电视，物美价廉，包装用心，还能通电验机。一，4K屏幕很清晰，用屏幕检测软件试了一下，没有坏点，灰阶和色彩过度很好，音质也可以。二，影视资源很丰富，2g+8g的配置也确保了后续的升级，可以装更多的软件。再说一下不好的地方，一，开机广告有半分钟，而且开机之后过十几秒才开始放广告，所以基本上是开机之后四五十秒才能用。二，屏幕不是很鲜艳，但也很不错了，毕竟价格在这儿放着，不可能比三星的画质还好。总体来说，这是很值得推荐的一款电视，或许没有特别出挑的地方，但综合考虑起来绝对是很物美价廉的一款。,正面
性价比很高，放大厅很霸气，值得拥有,正面
东西收到了， 价格很实惠 ， 买到很开心， 越来越好,正面
很不错的一款电视,正面
东西很好好，价格也便宜，还是很给力的啊。,正面
不错,正面
电视机太棒了,正面
价格实惠，电视很好，快递服务周到。,正面
色彩很好，价格不贵，要求不能太高,正面
价格优惠，质量也好，现在已经装好了,正面
我18号订货，笫二天送到了家，物流也很快，给力，暴风电视好，想买电视就买暴风电视，系统好质量非常棒，送货又快又好，我喜欢祝财源滚滚生意兴隆。值得信籁,正面
手机下单隔天就到了，好快！打开纸箱发现电视真的超级大，不愧是55英寸！金属脚架做工扎实，金属边框窄，很有质感，看起来大气。画质超高清，色彩艳丽，播放流畅不卡顿，4K不是盖的。电视片源也很丰富，有得看了，哈哈！另外屏幕右下角有信号源、频道、音量等键，可以直接按，很方便啊！,正面
三年前自家买了一台索尼，画质很清晰，这台给爸妈新家买的，非常满意，索尼质量就是好,正面
电视够清晰，直接送到家 ，非常满意,正面
物流不是那么快，也许是因为双十一，但是京东买的洗衣机早就到了，这个电视等了好久好久，唉，不过宝贝期间出现瑕疵 就是咨询客服比较麻烦来回换人，然后一个问题对不同的客服重复很多遍，最后还得耐着性子反馈，最后还是换货了，对小米还是很信任的，家里四五个手机都是小米的，售后还可以，对售后上门的小哥很满意，态度好！,正面
电视挺好用的，安装师傅服务也很到位,正面
性价比高，质量也很好，老品牌值得信赖。,正面
很不错，小孩子很喜欢！质量用后再追评,正面
送货速度快，服务态度好，品质有保障，物美廉价，值得购买,正面
已经安装好使用了，显示效果很好，很清晰,正面
先给个好评吧，还没装，到时候在追评,正面
送货速度很快。联系上门安装也很方便。出租房利器，以后搬新房了，也打算搬过去。液晶实在没必要追求名牌，大概是差不多的面板线，区别不大。功能也很齐全，没有坏点亮点，很满意。开始眼睛还有点不适应，现在越看越喜欢了，性价比很高,正面
电视颜色好，音响效果比想象好，价格便宜，相当满意，物超所值。。。。,正面
挺好的,正面
样式非常好看，质量不错送货速度很快，京东值得信赖，买家电上京东！,正面
物流很快电视色彩比海信同价位的好多了,正面
整体不错,正面
快递员一个人送货 很辛苦 安装人员热情细致 电视也很好,正面
电视机不错，就是开机太慢…,正面
不错， 性价比较高,正面
物超所值。。。。,正面
双十一当天买的都用了一个多月才评价了，配送师傅上到上门的，马上领了90天会员，一般好看的片或者是粤语片都要会员才能看，系统一点都不卡除非网络不好，在这一个月影片都更新了二次，最新的电影都有得看，但前题是会员才行，还可以手机装个APP放便找片子，如果能实时看电视频道估计什么机顶盒都不用了，总体评价是五颗星，缺点就是怕免费会员过了没片看，哈哈哈,正面
送货快。安装快，服务态度特别好，家人非常满意,正面
物流配送到家 质量很好 价格实惠,正面
京东快递不用多说，又好又快，让人放心。 去年自己买的超四X55，用着很爽。当时对比了许多，还是互联网品牌性价比高，现在还是倾向于此。鉴于乐视今年的****，本来选择了小米4超薄，可能现有技术的局限，从侧面看屏幕有多条阴影，小米技术人员鉴定说是背光灯的问题；难以接受，所以退货了；不过小米售后服务还是很赞的！ 最后还是回头看乐视，在超四X55和超四X55M之间纠结，一个3899，一个3599，接着四号活动抢了几次，终于3399抢到后者。 这是给我哥们买的，一块自己安装的，对比研究，就是55M比55机身内存32GB变16GB，音箱不是哈曼卡顿认证，但是屏幕进行了优化。实际观看体验超赞，超级会员的4K超清资源，随意快进快退，不到一秒的缓冲，大家还是应该相信乐视致新，选择乐视电视。 后面两个是小米4,正面
不错...,正面
物流送货很给力昨天下单今天送到，送货师傅很负责任开箱验机，安装师傅随后就打电话过来安装调试，真是一条龙服务啊？这尺寸放卧室首选，风行电视真心不错，希望以后能更好，相信风行相信京东！,正面
之前买了一台，这台是双11活动买的，比那一台便宜，但是我还是不想给好评，因为你们客服对顾客打去的要求退差保价的态度太有问题了，京东服务越来越差！差差差！,正面
电视收到了，发货速度真快。双12中午买的，第二天就到了。价格很便宜。屏幕很大，外观很霸气，家人很喜欢，色彩很正，字幕很清晰。操作很简单，喜欢的赶快下手抢购吧。,正面
昨天晚上下的单，今天就收到电视了，还不到24个小时，的配送真是大赞。送货小哥服务非常热情，调试好了才走。电视尺寸大小挂在卧室正合适。电视屏分辨率非常好、图像清晰，色彩非常鲜艳。电视自身带的软件非常丰富，还可以通过商城下载软件，使用起来非常方便，由于电视自身运行内存较小，在加载节目时会有段缓存时间，可以理解。这个价位能买到这个品质的网络电视，性价比已经非常高了。看评论说电视看网络节目有闪退现象还很担心，目前没有发现，希望以后也不要出现。,正面
很好很满意，,正面
不错,正面
价廉物美，很不错，非常满意。,正面
电视是不错，就是他家的售后太牛了，熬到12号00：00终于下好单了，扔下手机就睡了，结果刚睡半小时就被售后吵醒了，问什么时候送货，让人抓狂，我就想说你们急成什么样子了，不能等到白天时再打电话，你们不睡顾客不睡觉吗？,正面
新房子，第一件大家电。是我喜欢的这种，性价比高。 晒单： 收起 向左转 向右转,正面
启动快，清晰度尚可。无坏点，屏幕周边在黑暗环境稍微有点漏光。但不影响。,正面
加了好几个品牌的在购物车 最后还是选择索尼 大品牌的 音质 色彩都不错 比较满意,正面
电视很喜欢。比想像中好很多哦。棒棒的。,正面
物流就是棒，第二天就收到了，打开看看，非常不错，而且购清,正面
产品外观美观，质量不错，喜欢,正面
不错……看起来很大气……,正面
买东西就上 质量好 售后好 主要是物流真快啊 早上买下午到 还有谁 网购就上,正面
师傅上门安装好了，不错。,正面
电视很清晰，自带的应用看电视也很不错，就是没有直播，没有央视！目前支持的机顶盒有点儿少（电视内部系统直接支持的电视机顶盒），我用的移动乐播就没有支持，只能用机顶盒的遥控器控制！总体来说还是不错的，支持动态补偿，性价比也算网内最高的了！值得购买！,正面
非常满意，朋友都说好实惠，摆在店里很大气！,正面
帮父母买的 送货师傅服务很好 提前一天就联系了 送货上门后也进行了认真的开箱检查和售后方面的交待。,正面
电视不错。打了电话以后安装师傅很快上门。,正面
第一次在京东买电视，此电视色彩艳丽，电视效果还可以，就是视频状态每次开机还要选择一下，不方便，物流很快。,正面
送货快，快递员还给试了屏幕才走。还没安装，用后追评。,正面
挺好的听清楚，的服务很周到送货上门不说，还都给试好,正面
电视还行安装师傅很好,正面
性价比高，和实体店的一样，价格合理，是正品，物流很快，送货师傅态度好。总之好,正面
很好，非常不错,正面
电视真的很棒！，画面音质都很满意，那个叫什么何先生快递员也很负责人，虽然只是负责送货，但是我不懂怎么使用，他会很耐心给我讲解，很乐意耐心地为我解答，比小米客服棒多了，小米客服一句话就叫我换，不负责任！不多说，五颗星！,正面
非常好,正面
还好不错，清晰度还行，总得这个价格这个电视还好，运货也快捷。有无问题再来。,正面
电视不错不错,正面
很清晰，家人很喜欢,正面
双十一买的，很划算，就是发货比较久，其他的挺好,正面
前几天买了3年多的50寸乐视超级电视电源主板坏了，就想着给家里客厅换台更大的网络电视，以前帮父母家买过创维电视，7年了一点都没问题，就继续支持国产了。 选了65寸，大小刚刚好。外观漂亮。速度嘛够用啦！通过悟空遥控器可以装直播软件，算是破解了。价格有点小贵，希望也能用的长久！,正面
电视机第二天就到了，安装完了，打开看看，画质很漂亮，音色有好，很满意的购物。感谢全体成员，我会一直支持你们，你们的服务是一流的。 晒单： 收起 向左转 向右转,正面
妈妈看了说挺不错,正面
全五星，送货快，还便宜，下次需要还来买。,正面
新房子快拿钥匙了，想买个电视，风行电视是朋友推荐的！送黄金会员非常贴心，每年能省去好几百块费用！ 本来想弄个65寸的放客厅结果到货打开后感觉太大了，看着不适应，性价比挺高也就不退了，拉回老家看，又买了个49寸的，放客厅感觉很不错…… 说说电视屏幕听清楚，大的音响效果比小的好一点，而且65的金边也感觉比49的上档次，系统很流畅，片源特别多，好多新片，还有好多4K，非常好！ 电视中规中矩但是价格真心实惠，性价比很高……值得信赖,正面
给父母买的，电视显示清晰，物流很快，自己安装的，京东质量放心。,正面
买了两风行电视了，这台适合放在卧室哦，很多年前用电脑时候就用风行软件看美剧电影，现在用风行大电视更爽，风行电视做工很好，物超所值。如果明年双十一还有活动我还会再来买。哈哈,正面
快递小哥一大早就送到家了，验货后迫不及的开机观看，但是地方小，可能还要购买伸缩挂壁，儿子就要看动画片啦，4k超清大屏，49寸大很和心意，老公看了很久了，终于等到降价，马上入手！相信风行电视，质量有保证！旧电视淘汰啦，这下宽带不用凉在这啦，又可连wifi看喜欢的电视啦！ 晒单： 收起 向左转 向右转,正面
听说有点大。没有看到实物给屋里买的。相信索尼。京东自营确实快。没得话说小镇也送的到很准时不错,正面
电视看了一段时间了！挺好的！清晰度还不错,正面
性价比高，图像逼真。,正面
电视整体看起来不错，图像清晰,正面
我是双十一入手的，先说说我的习惯，一般都是对想要买的价位区间机型反复对比选个性价比最好的，雷鸟电视是我对比出来的同价位最优的选择，先说说运存是两g的，一般运存是1.5，然后别看cpu核数，看主频，雷鸟的主频也是同价位无敌的。很值得入手。 再说说我的实际运行优点。 1.大阔气，三千出一点点头的电视有如此做工赞一个。 2.清晰度，对比度同价位最优，我说的是四千以内，你要非拿某尼一万多对比当我没说，色差基本不太挑剔可以满足需求。 缺点:音响，没有3.5m音响插头，只有数字音响插头，我图片上有一张是蓝牙适配器，只能蓝牙连接了，因为电视的音响实在差的可以，我是比较挑剔音响效果的，自己配的惠威音响立即感觉上去了，如果你对音响效果有需求，建议单独购买音响。 总结:总体来说这款雷鸟绝对对得起它的价格，性价比四千以内无敌存在，最后说一句，没开机广告，没开机广告，没开机广告，如此良心公司造的如此电视你还在等什么？速速前来,正面
电视挺好，我小时候家里第一台电视就是14的熊猫黑白电视。这一次给岳父买的，他二老很满意。,正面
物流很快，飞利浦老牌子，配送人员很专业，安装很简单，,正面
服务态度好，速度又快 晒单： 收起 向左转 向右转,正面
爸妈超级喜欢，迫不及待的安装上了，清晰度好美观大方，客服更没的说，商家刚发出货，我这边就按错了，确认收货了，很担心的，怕收不到货，客服一路给我发货物已到什么地方，不必担心，信誉一级棒，,正面
不错,正面
快递挺给力的，电视边边角角包装的都很好。到了就安起来看了，很高清，满意哟,正面
风行电视是朋友介绍的，给家人买的，性价比高。感觉还错，毕竟价位在哪是吧。家人很高兴，但愿能用的长久。的快递真心不错，服务也好。,正面
电视很清晰，安装师傅安装不错。发货速度很快，满意推荐购买,正面
物超所值,正面
非常不错！！！！！！！！！,正面
帮朋友买的，三星电视图像清晰，挂在卧室合适。京东自营发货快，晚上拍第二天上午到，真的好快哦！,正面
